Matchday,Date,Home,Away,FullTime
Olympic Games qualifier,1980-03-08,Singapore,China,1-0
Olympic Games qualifier,1980-03-09,Iran,Sri Lanka,11-0
Olympic Games qualifier,1980-03-10,North Korea,India,2-1
Olympic Games qualifier,1980-03-12,Singapore,Iran,0-4
Olympic Games qualifier,1980-03-12,Costa Rica,Suriname,3-2
Olympic Games qualifier,1980-03-16,Iraq,Jordan,4-0
Olympic Games qualifier,1980-03-17,Kuwait,Syria,1-0
Olympic Games qualifier,1980-03-19,South Yemen,Jordan,2-1
Olympic Games qualifier,1980-03-20,Iraq,Syria,1-0
Olympic Games qualifier,1980-03-21,Brunei,Philippines,2-0
Olympic Games qualifier,1980-03-21,Malaysia,Indonesia,6-1
Olympic Games qualifier,1980-03-22,South Korea,Japan,3-1
Olympic Games qualifier,1980-03-22,Kuwait,South Yemen,5-1
Olympic Games qualifier,1980-03-23,Syria,Jordan,2-0
Olympic Games qualifier,1980-03-24,Japan,Philippines,10-0
Olympic Games qualifier,1980-03-24,Brunei,Indonesia,3-2
Olympic Games qualifier,1980-03-25,Malaysia,South Korea,3-0
Olympic Games qualifier,1980-03-25,Syria,South Yemen,2-1
Olympic Games qualifier,1980-03-26,Iraq,Kuwait,0-0
Olympic Games qualifier,1980-03-27,South Korea,Philippines,8-0
Olympic Games qualifier,1980-03-27,Malaysia,Brunei,3-1
Olympic Games qualifier,1980-03-28,Japan,Indonesia,2-0
Olympic Games qualifier,1980-03-28,Iraq,South Yemen,3-0
Olympic Games qualifier,1980-03-29,Kuwait,Jordan,1-0
Olympic Games qualifier,1980-03-30,Malaysia,Japan,1-1
Olympic Games qualifier,1980-03-30,Suriname,Costa Rica,2-3
Olympic Games qualifier,1980-03-31,Indonesia,Philippines,4-0
Olympic Games qualifier,1980-03-31,South Korea,Brunei,3-0
Olympic Games qualifier,1980-03-31,Iraq,Kuwait,2-3
Olympic Games qualifier,1980-03-31,Liberia,Ghana,0-2
Olympic Games qualifier,1980-04-02,Japan,Brunei,2-1
Olympic Games qualifier,1980-04-02,Malaysia,Philippines,8-0
Olympic Games qualifier,1980-04-03,South Korea,Indonesia,1-0
Olympic Games qualifier,1980-04-06,Malaysia,South Korea,2-1
Olympic Games qualifier,1980-04-13,Zambia,Egypt,1-1
Olympic Games qualifier,1980-04-13,Ghana,Liberia,2-2
Olympic Games qualifier,1983-01-16,Antigua and Barbuda,Barbados,0-1
Olympic Games qualifier,1983-02-17,Jamaica,Cuba,0-1
Olympic Games qualifier,1983-02-23,Barbados,Antigua and Barbuda,2-1
Olympic Games qualifier,1983-02-27,Cuba,Jamaica,4-1
Olympic Games qualifier,1983-03-03,Mauritania,Gambia,1-3
Olympic Games qualifier,1983-03-06,Mozambique,Lesotho,3-0
Olympic Games qualifier,1983-03-20,Gambia,Mauritania,3-1
Olympic Games qualifier,1983-03-20,Lesotho,Mozambique,0-0
Olympic Games qualifier,1983-03-27,Cuba,Barbados,2-0
Olympic Games qualifier,1983-04-10,Barbados,Cuba,0-0
Olympic Games qualifier,1983-04-17,Tunisia,Gabon,3-0
Olympic Games qualifier,1983-05-01,Gabon,Tunisia,1-1
Olympic Games qualifier,1983-05-08,Kenya,Libya,1-0
Olympic Games qualifier,1983-05-11,Honduras,Costa Rica,0-1
Olympic Games qualifier,1983-05-15,Guinea,Morocco,0-0
Olympic Games qualifier,1983-05-18,Costa Rica,Honduras,3-2
Olympic Games qualifier,1983-05-22,Libya,Kenya,2-0
Olympic Games qualifier,1983-05-22,El Salvador,Guatemala,0-2
Olympic Games qualifier,1983-05-25,Guatemala,El Salvador,4-0
Olympic Games qualifier,1983-05-28,Uganda,Algeria,4-1
Olympic Games qualifier,1983-05-29,Mozambique,Zimbabwe,0-1
Olympic Games qualifier,1983-05-29,Morocco,Guinea,3-0
Olympic Games qualifier,1983-05-29,Senegal,Benin,2-0
Olympic Games qualifier,1983-05-29,Suriname,Cuba,1-0
Olympic Games qualifier,1983-06-04,Sudan,Egypt,0-0
Olympic Games qualifier,1983-06-10,Algeria,Uganda,3-0
Olympic Games qualifier,1983-06-12,Zimbabwe,Mozambique,2-0
Olympic Games qualifier,1983-06-12,Benin,Senegal,0-2
Olympic Games qualifier,1983-06-12,Cuba,Suriname,3-0
Olympic Games qualifier,1983-06-26,Gambia,Ghana,0-2
Olympic Games qualifier,1983-07-09,Nigeria,Togo,2-1
Olympic Games qualifier,1983-07-10,Ghana,Gambia,1-0
Olympic Games qualifier,1983-07-10,Angola,Cameroon,1-1
Olympic Games qualifier,1983-07-24,Togo,Nigeria,1-1
Olympic Games qualifier,1983-07-24,Cameroon,Angola,3-2
Olympic Games qualifier,1983-07-29,Egypt,Sudan,2-1
Olympic Games qualifier,1983-08-05,Trinidad and Tobago,Netherlands Antilles,1-0
Olympic Games qualifier,1983-08-12,Syria,Jordan,3-2
Olympic Games qualifier,1983-08-21,Taiwan,Papua New Guinea,3-3
Olympic Games qualifier,1983-08-23,Taiwan,Papua New Guinea,0-0
Olympic Games qualifier,1983-08-26,Jordan,Syria,0-1
Olympic Games qualifier,1983-08-28,Netherlands Antilles,Trinidad and Tobago,0-0
Olympic Games qualifier,1983-09-04,Japan,Philippines,7-0
Olympic Games qualifier,1983-09-07,Japan,Philippines,10-1
Olympic Games qualifier,1983-09-08,Qatar,Jordan,2-1
Olympic Games qualifier,1983-09-09,Iraq,Bahrain,0-0
Olympic Games qualifier,1983-09-15,Japan,Taiwan,2-0
Olympic Games qualifier,1983-09-15,Kuwait,Jordan,3-0
Olympic Games qualifier,1983-09-16,Iraq,United Arab Emirates,0-0
Olympic Games qualifier,1983-09-20,Taiwan,Japan,1-1
Olympic Games qualifier,1983-09-25,New Zealand,Japan,3-1
Olympic Games qualifier,1983-09-25,Morocco,Senegal,1-0
Olympic Games qualifier,1983-09-29,Kuwait,Qatar,2-2
Olympic Games qualifier,1983-09-30,Bahrain,United Arab Emirates,0-0
Olympic Games qualifier,1983-10-01,India,Saudi Arabia,1-2
Olympic Games qualifier,1983-10-01,New Zealand,Taiwan,2-0
Olympic Games qualifier,1983-10-02,Zimbabwe,Ethiopia,3-2
Olympic Games qualifier,1983-10-06,Indonesia,Saudi Arabia,1-1
Olympic Games qualifier,1983-10-07,Japan,New Zealand,0-1
Olympic Games qualifier,1983-10-07,Bahrain,Iraq,1-2
Olympic Games qualifier,1983-10-09,Zambia,Egypt,1-0
Olympic Games qualifier,1983-10-09,Senegal,Morocco,1-1
Olympic Games qualifier,1983-10-10,Malaysia,Saudi Arabia,3-1
Olympic Games qualifier,1983-10-10,United Arab Emirates,Iraq,2-2
Olympic Games qualifier,1983-10-12,Taiwan,New Zealand,1-1
Olympic Games qualifier,1983-10-14,Syria,Kuwait,1-3
Olympic Games qualifier,1983-10-14,Singapore,Saudi Arabia,0-3
Olympic Games qualifier,1983-10-14,Jordan,Qatar,0-0
Olympic Games qualifier,1983-10-14,United Arab Emirates,Bahrain,1-2
Olympic Games qualifier,1983-10-14,Libya,Algeria,2-1
Olympic Games qualifier,1983-10-15,Nigeria,Ghana,0-0
Olympic Games qualifier,1983-10-16,Indonesia,Malaysia,1-1
Olympic Games qualifier,1983-10-16,Ethiopia,Zimbabwe,1-0
Olympic Games qualifier,1983-10-17,Singapore,India,2-1
Olympic Games qualifier,1983-10-19,India,Indonesia,4-0
Olympic Games qualifier,1983-10-20,Singapore,Malaysia,0-2
Olympic Games qualifier,1983-10-21,Syria,Qatar,1-1
Olympic Games qualifier,1983-10-21,Jordan,Kuwait,0-2
Olympic Games qualifier,1983-10-22,India,Malaysia,3-3
Olympic Games qualifier,1983-10-23,Singapore,Indonesia,1-0
Olympic Games qualifier,1983-10-23,Costa Rica,Guatemala,1-0
Olympic Games qualifier,1983-10-25,Malaysia,India,2-0
Olympic Games qualifier,1983-10-26,Indonesia,Singapore,1-1
Olympic Games qualifier,1983-10-28,Malaysia,Indonesia,2-0
Olympic Games qualifier,1983-10-28,Qatar,Kuwait,0-0
Olympic Games qualifier,1983-10-28,Algeria,Libya,2-0
Olympic Games qualifier,1983-10-29,India,Singapore,1-0
Olympic Games qualifier,1983-10-29,Egypt,Zambia,2-0
Olympic Games qualifier,1983-10-30,Ghana,Nigeria,1-2
Olympic Games qualifier,1983-10-30,Guatemala,Costa Rica,1-1
Olympic Games qualifier,1983-10-31,India,Indonesia,1-0
Olympic Games qualifier,1983-11-01,China,Hong Kong,4-0
Olympic Games qualifier,1983-11-01,Thailand,South Korea,2-1
Olympic Games qualifier,1983-11-01,Malaysia,Singapore,1-0
Olympic Games qualifier,1983-11-03,China,South Korea,3-3
Olympic Games qualifier,1983-11-03,Thailand,Hong Kong,3-0
Olympic Games qualifier,1983-11-04,Kuwait,Syria,1-3
Olympic Games qualifier,1983-11-05,Thailand,China,0-0
Olympic Games qualifier,1983-11-05,South Korea,Hong Kong,4-0
Olympic Games qualifier,1983-11-06,Saudi Arabia,India,5-0
Olympic Games qualifier,1983-11-08,China,South Korea,0-0
Olympic Games qualifier,1983-11-08,Thailand,Hong Kong,1-0
Olympic Games qualifier,1983-11-10,Thailand,China,1-0
Olympic Games qualifier,1983-11-10,South Korea,Hong Kong,2-0
Olympic Games qualifier,1983-11-11,Qatar,Syria,1-0
Olympic Games qualifier,1983-11-11,Saudi Arabia,Malaysia,2-0
Olympic Games qualifier,1983-11-12,China,Hong Kong,3-1
Olympic Games qualifier,1983-11-12,Thailand,South Korea,0-2
Olympic Games qualifier,1983-11-17,Saudi Arabia,Singapore,5-0
Olympic Games qualifier,1983-11-23,Saudi Arabia,Indonesia,3-0
Olympic Games qualifier,1983-11-25,Cuba,Trinidad and Tobago,2-0
Olympic Games qualifier,1983-12-09,Trinidad and Tobago,Cuba,2-0
Olympic Games qualifier,1983-12-20,Cuba,Trinidad and Tobago,1-0
Olympic Games qualifier,1984-01-06,Algeria,Egypt,1-1
Olympic Games qualifier,1984-01-22,Cameroon,Ethiopia,4-0
Olympic Games qualifier,1984-02-11,Ethiopia,Cameroon,1-1
Olympic Games qualifier,1984-02-11,Nigeria,Morocco,0-0
Olympic Games qualifier,1984-02-17,Egypt,Algeria,1-0
Olympic Games qualifier,1984-02-26,Morocco,Nigeria,0-0
Olympic Games qualifier,1984-03-02,Costa Rica,Cuba,1-0
Olympic Games qualifier,1984-03-16,Cuba,Costa Rica,0-0
Olympic Games qualifier,1984-04-14,Kuwait,Bahrain,2-0
Olympic Games qualifier,1984-04-15,Thailand,Japan,5-2
Olympic Games qualifier,1984-04-15,Saudi Arabia,New Zealand,3-1
Olympic Games qualifier,1984-04-16,Qatar,Malaysia,2-0
Olympic Games qualifier,1984-04-17,Kuwait,South Korea,0-0
Olympic Games qualifier,1984-04-17,Bahrain,Saudi Arabia,1-1
Olympic Games qualifier,1984-04-18,Malaysia,Japan,2-1
Olympic Games qualifier,1984-04-18,Iraq,Thailand,2-1
Olympic Games qualifier,1984-04-19,South Korea,Bahrain,1-0
Olympic Games qualifier,1984-04-19,Kuwait,New Zealand,2-0
Olympic Games qualifier,1984-04-21,Iraq,Japan,2-1
Olympic Games qualifier,1984-04-21,Qatar,Thailand,1-0
Olympic Games qualifier,1984-04-22,South Korea,New Zealand,2-0
Olympic Games qualifier,1984-04-22,Saudi Arabia,Kuwait,4-1
Olympic Games qualifier,1984-04-23,Malaysia,Thailand,0-0
Olympic Games qualifier,1984-04-23,Qatar,Iraq,2-0
Olympic Games qualifier,1984-04-24,Saudi Arabia,South Korea,5-4
Olympic Games qualifier,1984-04-24,Bahrain,New Zealand,1-0
Olympic Games qualifier,1984-04-26,Qatar,Japan,2-1
Olympic Games qualifier,1984-04-26,Iraq,Malaysia,2-0
Olympic Games qualifier,1984-04-29,Iraq,South Korea,1-0
Olympic Games qualifier,1986-11-16,Rwanda,Malawi,2-5
Olympic Games qualifier,1986-11-30,Malawi,Rwanda,3-0
Olympic Games qualifier,1987-01-25,Bahamas,Guyana,1-3
Olympic Games qualifier,1987-02-22,Guyana,Bahamas,3-0
Olympic Games qualifier,1987-02-27,Iran,Kuwait,2-1
Olympic Games qualifier,1987-03-07,Kuwait,Iran,1-0
Olympic Games qualifier,1987-03-14,Malaysia,Thailand,0-1
Olympic Games qualifier,1987-03-18,Malaysia,Thailand,2-2
Olympic Games qualifier,1987-03-22,Barbados,Jamaica,0-0
Olympic Games qualifier,1987-03-27,Iraq,United Arab Emirates,1-1
Olympic Games qualifier,1987-04-01,Bermuda,Mexico,2-1
Olympic Games qualifier,1987-04-03,Hong Kong,Philippines,5-0
Olympic Games qualifier,1987-04-03,Jordan,United Arab Emirates,1-1
Olympic Games qualifier,1987-04-04,Singapore,Indonesia,2-0
Olympic Games qualifier,1987-04-05,Jamaica,Barbados,0-1
Olympic Games qualifier,1987-04-08,Japan,Indonesia,3-0
Olympic Games qualifier,1987-04-10,China,Philippines,9-0
Olympic Games qualifier,1987-04-10,United Arab Emirates,Jordan,3-0
Olympic Games qualifier,1987-04-12,Japan,Singapore,1-0
Olympic Games qualifier,1987-04-13,China,Philippines,10-0
Olympic Games qualifier,1987-04-16,Bahrain,Oman,2-0
Olympic Games qualifier,1987-04-17,Qatar,Syria,2-0
Olympic Games qualifier,1987-04-17,Jordan,Iraq,1-2
Olympic Games qualifier,1987-04-18,Saudi Arabia,Oman,1-0
Olympic Games qualifier,1987-04-19,Hong Kong,China,0-0
Olympic Games qualifier,1987-04-19,Panama,El Salvador,1-1
Olympic Games qualifier,1987-04-20,Saudi Arabia,Bahrain,2-0
Olympic Games qualifier,1987-04-22,Oman,Bahrain,2-1
Olympic Games qualifier,1987-04-24,Qatar,Syria,0-1
Olympic Games qualifier,1987-04-24,Iraq,Jordan,2-0
Olympic Games qualifier,1987-04-24,Saudi Arabia,Oman,3-0
Olympic Games qualifier,1987-04-25,Nepal,Pakistan,2-2
Olympic Games qualifier,1987-04-26,Indonesia,Singapore,2-1
Olympic Games qualifier,1987-04-26,Saudi Arabia,Bahrain,2-1
Olympic Games qualifier,1987-04-26,Antigua and Barbuda,Dominican Republic,1-1
Olympic Games qualifier,1987-04-28,Nepal,Pakistan,1-0
Olympic Games qualifier,1987-05-01,United Arab Emirates,Iraq,0-3
Olympic Games qualifier,1987-05-03,Dominican Republic,Antigua and Barbuda,0-0
Olympic Games qualifier,1987-05-10,Trinidad and Tobago,Barbados,2-0
Olympic Games qualifier,1987-05-13,Mexico,Bermuda,6-0
Olympic Games qualifier,1987-05-14,Hong Kong,Philippines,7-0
Olympic Games qualifier,1987-05-16,Sierra Leone,Tunisia,1-0
Olympic Games qualifier,1987-05-17,El Salvador,Panama,3-2
Olympic Games qualifier,1987-05-17,Honduras,Guatemala,1-2
Olympic Games qualifier,1987-05-20,China,Hong Kong,1-0
Olympic Games qualifier,1987-05-23,Canada,United States,2-0
Olympic Games qualifier,1987-05-24,Barbados,Trinidad and Tobago,1-1
Olympic Games qualifier,1987-05-30,United States,Canada,3-0
Olympic Games qualifier,1987-05-31,Tunisia,Sierra Leone,2-0
Olympic Games qualifier,1987-05-31,Guatemala,Honduras,2-2
Olympic Games qualifier,1987-05-31,Guyana,Dominican Republic,4-0
Olympic Games qualifier,1987-06-07,Swaziland,Zimbabwe,0-2
Olympic Games qualifier,1987-06-07,Dominican Republic,Guyana,1-2
Olympic Games qualifier,1987-06-13,Botswana,Zambia,0-4
Olympic Games qualifier,1987-06-14,Singapore,Japan,0-1
Olympic Games qualifier,1987-06-21,Zimbabwe,Swaziland,6-1
Olympic Games qualifier,1987-06-21,Zambia,Botswana,3-0
Olympic Games qualifier,1987-06-26,Indonesia,Japan,1-2
Olympic Games qualifier,1987-06-27,Egypt,Kenya,4-0
Olympic Games qualifier,1987-06-27,Uganda,Mozambique,4-1
Olympic Games qualifier,1987-06-27,Malawi,Cameroon,1-1
Olympic Games qualifier,1987-06-28,Liberia,Nigeria,2-1
Olympic Games qualifier,1987-06-28,Ghana,Senegal,2-0
Olympic Games qualifier,1987-06-28,Sudan,Algeria,1-1
Olympic Games qualifier,1987-07-10,Algeria,Sudan,3-1
Olympic Games qualifier,1987-07-11,Nigeria,Liberia,4-1
Olympic Games qualifier,1987-07-11,Senegal,Ghana,0-1
Olympic Games qualifier,1987-07-12,Kenya,Egypt,1-3
Olympic Games qualifier,1987-07-12,Mozambique,Uganda,1-2
Olympic Games qualifier,1987-07-12,Cameroon,Malawi,3-0
Olympic Games qualifier,1987-09-02,Thailand,Japan,0-0
Olympic Games qualifier,1987-09-05,United States,Trinidad and Tobago,4-1
Olympic Games qualifier,1987-09-15,Japan,Nepal,5-0
Olympic Games qualifier,1987-09-18,Japan,Nepal,9-0
Olympic Games qualifier,1987-09-20,Trinidad and Tobago,United States,0-1
Olympic Games qualifier,1987-09-23,China,Nepal,8-0
Olympic Games qualifier,1987-09-26,Japan,Thailand,1-0
Olympic Games qualifier,1987-09-26,China,Nepal,12-0
Olympic Games qualifier,1987-10-01,Thailand,Nepal,3-0
Olympic Games qualifier,1987-10-03,Uganda,Zambia,2-1
Olympic Games qualifier,1987-10-04,China,Japan,0-1
Olympic Games qualifier,1987-10-04,Thailand,Nepal,2-1
Olympic Games qualifier,1987-10-04,Tunisia,Egypt,0-0
Olympic Games qualifier,1987-10-04,Zimbabwe,Nigeria,0-0
Olympic Games qualifier,1987-10-04,Ghana,Cameroon,0-0
Olympic Games qualifier,1987-10-11,Thailand,China,0-1
Olympic Games qualifier,1987-10-17,Nigeria,Zimbabwe,2-0
Olympic Games qualifier,1987-10-18,China,Thailand,2-0
Olympic Games qualifier,1987-10-18,El Salvador,United States,2-4
Olympic Games qualifier,1987-10-18,Guatemala,Guyana,6-0
Olympic Games qualifier,1987-10-25,Guatemala,Guyana,3-0
Olympic Games qualifier,1987-10-26,Japan,China,0-2
Olympic Games qualifier,1987-11-01,Ivory Coast,Morocco,0-0
Olympic Games qualifier,1987-11-07,Western Samoa,New Zealand,0-7
Olympic Games qualifier,1987-11-13,Egypt,Tunisia,0-1
Olympic Games qualifier,1987-11-13,New Zealand,Western Samoa,12-0
Olympic Games qualifier,1987-11-14,Cameroon,Ghana,2-2
Olympic Games qualifier,1987-11-15,Taiwan,Australia,0-3
Olympic Games qualifier,1987-11-15,Zambia,Uganda,5-0
Olympic Games qualifier,1987-11-15,Morocco,Ivory Coast,2-1
Olympic Games qualifier,1987-12-02,Mexico,Guyana,9-0
Olympic Games qualifier,1987-12-04,Saudi Arabia,Iraq,0-0
Olympic Games qualifier,1987-12-04,Qatar,Kuwait,0-0
Olympic Games qualifier,1987-12-11,Qatar,Iraq,1-3
Olympic Games qualifier,1987-12-11,Kuwait,Saudi Arabia,1-0
Olympic Games qualifier,1987-12-18,Kuwait,Iraq,2-1
Olympic Games qualifier,1987-12-18,Saudi Arabia,Qatar,1-1
Olympic Games qualifier,1988-01-01,Iraq,Saudi Arabia,1-1
Olympic Games qualifier,1988-01-01,Kuwait,Qatar,0-0
Olympic Games qualifier,1988-01-08,Iraq,Qatar,4-1
Olympic Games qualifier,1988-01-08,Saudi Arabia,Kuwait,0-0
Olympic Games qualifier,1988-01-15,Iraq,Kuwait,1-0
Olympic Games qualifier,1988-01-15,Qatar,Saudi Arabia,1-0
Olympic Games qualifier,1988-01-15,Algeria,Nigeria,1-0
Olympic Games qualifier,1988-01-17,Zambia,Ghana,2-0
Olympic Games qualifier,1988-01-17,Tunisia,Morocco,1-0
Olympic Games qualifier,1988-01-30,Nigeria,Algeria,2-0
Olympic Games qualifier,1988-01-30,Morocco,Tunisia,2-2
Olympic Games qualifier,1988-01-31,Ghana,Zambia,1-0
Olympic Games qualifier,1988-02-03,Mexico,Guatemala,2-1
Olympic Games qualifier,1988-02-14,Guatemala,Mexico,0-3
Olympic Games qualifier,1988-02-26,Australia,Taiwan,3-0
Olympic Games qualifier,1988-03-02,Taiwan,Western Samoa,5-0
Olympic Games qualifier,1988-03-06,Australia,Israel,2-0
Olympic Games qualifier,1988-03-06,New Zealand,Taiwan,1-0
Olympic Games qualifier,1988-03-09,Australia,Taiwan,3-2
Olympic Games qualifier,1988-03-09,Israel,New Zealand,2-0
Olympic Games qualifier,1988-03-13,Australia,New Zealand,3-1
Olympic Games qualifier,1988-03-13,Israel,Taiwan,5-1
Olympic Games qualifier,1988-03-20,Australia,Israel,0-0
Olympic Games qualifier,1988-03-20,New Zealand,Taiwan,2-0
Olympic Games qualifier,1988-03-23,New Zealand,Australia,1-1
Olympic Games qualifier,1988-03-23,Israel,Taiwan,9-0
Olympic Games qualifier,1988-03-27,Australia,Taiwan,3-0
Olympic Games qualifier,1988-03-27,New Zealand,Israel,0-1
Olympic Games qualifier,1988-05-15,El Salvador,Trinidad and Tobago,0-1
Olympic Games qualifier,1988-05-25,United States,El Salvador,4-1
